timeUTC,latitude,longitude,desc,speed,course,date
63855,-7.279827833,112.7873194,time: 13:38:55.18; speed: 20.5572; course: 262.2,20.56,262.2,211222
63856,-7.279825567,112.7872679,time: 13:38:56.18; speed: 20.001600000000003; course: 264.0,20,264,211222
63857,-7.27982435,112.7872192,time: 13:38:57.18; speed: 20.001600000000003; course: 264.1,20,264.1,211222
63858,-7.279833933,112.7871691,time: 13:38:58.18; speed: 19.6312; course: 261.3,19.63,261.3,211222
63859,-7.27984075,112.7871179,time: 13:38:59.18; speed: 20.1868; course: 263.0,20.19,263,211222
63900,-7.2798507,112.7870642,time: 13:39:00.18; speed: 20.5572; course: 263.3,20.56,263.3,211222
63901,-7.27986355,112.787018,time: 13:39:01.19; speed: 20.1868; course: 259.0,20.19,259,211222
63902,-7.279880383,112.78697,time: 13:39:02.18; speed: 20.1868; course: 255.9,20.19,255.9,211222
63903,-7.279891217,112.7869153,time: 13:39:03.19; speed: 20.5572; course: 260.8,20.56,260.8,211222
63904,-7.279907167,112.7868664,time: 13:39:04.17; speed: 20.001600000000003; course: 261.0,20,261,211222
63905,-7.279909983,112.786817,time: 13:39:05.18; speed: 20.1868; course: 263.4,20.19,263.4,211222
63906,-7.279914683,112.7867642,time: 13:39:06.18; speed: 20.1868; course: 263.1,20.19,263.1,211222
63907,-7.2799159,112.7867116,time: 13:39:07.19; speed: 20.372; course: 267.1,20.37,267.1,211222
63908,-7.279921517,112.7866623,time: 13:39:08.18; speed: 20.7424; course: 262.5,20.74,262.5,211222
63909,-7.279929483,112.7866124,time: 13:39:09.19; speed: 21.1128; course: 261.2,21.11,261.2,211222
63910,-7.279928317,112.7865567,time: 13:39:10.18; speed: 21.4832; course: 261.8,21.48,261.8,211222
63911,-7.279952183,112.7865,time: 13:39:11.19; speed: 21.6684; course: 261.2,21.67,261.2,211222
63912,-7.279963067,112.7864489,time: 13:39:12.18; speed: 21.4832; course: 264.1,21.48,264.1,211222
63913,-7.279974617,112.7863933,time: 13:39:13.17; speed: 21.6684; course: 258.4,21.67,258.4,211222
63914,-7.279986367,112.7863411,time: 13:39:14.18; speed: 21.853600000000004; course: 261.6,21.85,261.6,211222
63915,-7.279997167,112.786282,time: 13:39:15.18; speed: 21.6684; course: 260.0,21.67,260,211222
63916,-7.279999117,112.786228,time: 13:39:16.19; speed: 21.4832; course: 261.3,21.48,261.3,211222
63917,-7.280006,112.7861724,time: 13:39:17.18; speed: 21.853600000000004; course: 259.7,21.85,259.7,211222
63918,-7.2800147,112.7861148,time: 13:39:18.18; speed: 22.038800000000002; course: 260.7,22.04,260.7,211222
63919,-7.280020183,112.7860668,time: 13:39:19.18; speed: 21.6684; course: 261.9,21.67,261.9,211222
63920,-7.2800307,112.7860107,time: 13:39:20.18; speed: 22.224; course: 261.9,22.22,261.9,211222
63921,-7.2800219,112.785956,time: 13:39:21.18; speed: 21.853600000000004; course: 259.5,21.85,259.5,211222
63922,-7.28003225,112.7858948,time: 13:39:22.19; speed: 22.5944; course: 261.6,22.59,261.6,211222
63923,-7.280040133,112.7858378,time: 13:39:23.18; speed: 22.779600000000002; course: 261.5,22.78,261.5,211222
63924,-7.280048067,112.7857792,time: 13:39:24.20; speed: 23.3352; course: 261.1,23.34,261.1,211222
63925,-7.28005735,112.7857235,time: 13:39:25.18; speed: 23.5204; course: 262.8,23.52,262.8,211222
63926,-7.280066217,112.7856701,time: 13:39:26.18; speed: 24.4464; course: 263.7,24.45,263.7,211222
63927,-7.280072117,112.7856065,time: 13:39:27.19; speed: 25.002000000000002; course: 263.9,25,263.9,211222
63928,-7.280082017,112.7855457,time: 13:39:28.18; speed: 25.1872; course: 262.4,25.19,262.4,211222
63929,-7.280090767,112.7854843,time: 13:39:29.18; speed: 25.002000000000002; course: 261.1,25,261.1,211222
63930,-7.2800965,112.7854186,time: 13:39:30.18; speed: 25.557600000000004; course: 263.4,25.56,263.4,211222
63931,-7.280102217,112.7853547,time: 13:39:31.18; speed: 25.557600000000004; course: 262.4,25.56,262.4,211222
63932,-7.28010925,112.7852919,time: 13:39:32.18; speed: 25.742800000000003; course: 262.9,25.74,262.9,211222
63933,-7.280114217,112.7852296,time: 13:39:33.20; speed: 25.928; course: 262.4,25.93,262.4,211222
63934,-7.2801275,112.7851643,time: 13:39:34.18; speed: 26.1132; course: 262.2,26.11,262.2,211222
63935,-7.28013815,112.7850968,time: 13:39:35.19; speed: 26.1132; course: 263.5,26.11,263.5,211222
63936,-7.280148467,112.7850305,time: 13:39:36.18; speed: 26.483600000000003; course: 260.9,26.48,260.9,211222
63937,-7.280157383,112.7849629,time: 13:39:37.20; speed: 26.2984; course: 262.9,26.3,262.9,211222
63938,-7.280161783,112.7849023,time: 13:39:38.18; speed: 26.483600000000003; course: 260.6,26.48,260.6,211222
63939,-7.280176867,112.7848356,time: 13:39:39.18; speed: 26.483600000000003; course: 259.7,26.48,259.7,211222
63940,-7.280186183,112.7847691,time: 13:39:40.19; speed: 26.2984; course: 261.4,26.3,261.4,211222
63941,-7.2801861,112.7847067,time: 13:39:41.18; speed: 26.854000000000003; course: 265.1,26.85,265.1,211222
63942,-7.280188333,112.784637,time: 13:39:42.20; speed: 26.854000000000003; course: 260.6,26.85,260.6,211222
63943,-7.28018465,112.7845697,time: 13:39:43.18; speed: 26.854000000000003; course: 263.3,26.85,263.3,211222
63944,-7.280187533,112.7845029,time: 13:39:44.18; speed: 26.854000000000003; course: 263.0,26.85,263,211222
63945,-7.280209917,112.7844378,time: 13:39:45.18; speed: 27.0392; course: 261.9,27.04,261.9,211222
63946,-7.280228433,112.7843679,time: 13:39:46.19; speed: 26.854000000000003; course: 260.5,26.85,260.5,211222
63947,-7.280245067,112.7842955,time: 13:39:47.18; speed: 27.0392; course: 263.4,27.04,263.4,211222
63948,-7.280251283,112.7842366,time: 13:39:48.22; speed: 26.2984; course: 262.3,26.3,262.3,211222
63949,-7.280256367,112.7841645,time: 13:39:49.18; speed: 26.483600000000003; course: 262.4,26.48,262.4,211222
63950,-7.280278633,112.7840963,time: 13:39:50.18; speed: 26.2984; course: 258.9,26.3,258.9,211222
63951,-7.280284967,112.7840341,time: 13:39:51.19; speed: 26.2984; course: 263.3,26.3,263.3,211222
63952,-7.2802891,112.783971,time: 13:39:52.20; speed: 25.742800000000003; course: 262.8,25.74,262.8,211222
63953,-7.2802947,112.7839105,time: 13:39:53.19; speed: 24.2612; course: 260.8,24.26,260.8,211222
63954,-7.280303733,112.783852,time: 13:39:54.21; speed: 24.2612; course: 260.6,24.26,260.6,211222
63955,-7.2803079,112.7837979,time: 13:39:55.18; speed: 23.150000000000002; course: 260.5,23.15,260.5,211222
63956,-7.280316317,112.7837403,time: 13:39:56.19; speed: 22.779600000000002; course: 260.7,22.78,260.7,211222
63957,-7.280328983,112.7836819,time: 13:39:57.18; speed: 23.150000000000002; course: 261.1,23.15,261.1,211222
63958,-7.280347117,112.783623,time: 13:39:58.19; speed: 23.705600000000004; course: 259.9,23.71,259.9,211222
63959,-7.280355667,112.7835619,time: 13:39:59.19; speed: 24.2612; course: 260.4,24.26,260.4,211222
64000,-7.28036115,112.7834972,time: 13:40:00.19; speed: 24.631600000000002; course: 264.5,24.63,264.5,211222
64001,-7.280368633,112.7834327,time: 13:40:01.18; speed: 25.002000000000002; course: 262.4,25,262.4,211222
64002,-7.28037485,112.783377,time: 13:40:02.18; speed: 24.631600000000002; course: 262.1,24.63,262.1,211222
64003,-7.280401283,112.7833199,time: 13:40:03.18; speed: 25.3724; course: 255.5,25.37,255.5,211222
64004,-7.280400667,112.7832596,time: 13:40:04.18; speed: 26.1132; course: 262.9,26.11,262.9,211222
64005,-7.280415483,112.7831914,time: 13:40:05.19; speed: 26.483600000000003; course: 261.1,26.48,261.1,211222
64006,-7.28042515,112.7831177,time: 13:40:06.18; speed: 26.854000000000003; course: 262.7,26.85,262.7,211222
64007,-7.2804413,112.7830487,time: 13:40:07.19; speed: 27.0392; course: 262.6,27.04,262.6,211222
64008,-7.280456017,112.7829797,time: 13:40:08.19; speed: 27.0392; course: 260.9,27.04,260.9,211222
64009,-7.280467433,112.7829134,time: 13:40:09.18; speed: 27.2244; course: 262.0,27.22,262,211222
64010,-7.280482833,112.7828444,time: 13:40:10.19; speed: 26.6688; course: 261.9,26.67,261.9,211222
64011,-7.280483883,112.7827728,time: 13:40:11.19; speed: 25.928; course: 263.8,25.93,263.8,211222
64012,-7.28048865,112.7827111,time: 13:40:12.19; speed: 25.1872; course: 262.9,25.19,262.9,211222
64013,-7.280495883,112.7826473,time: 13:40:13.18; speed: 24.2612; course: 262.6,24.26,262.6,211222
64014,-7.2804914,112.7825814,time: 13:40:14.19; speed: 23.5204; course: 259.9,23.52,259.9,211222
64015,-7.280504183,112.7825399,time: 13:40:15.19; speed: 22.779600000000002; course: 261.3,22.78,261.3,211222
64016,-7.28050975,112.7824803,time: 13:40:16.19; speed: 21.853600000000004; course: 260.9,21.85,260.9,211222
64017,-7.28051825,112.78243,time: 13:40:17.19; speed: 20.9276; course: 262.4,20.93,262.4,211222
64018,-7.280532833,112.782379,time: 13:40:18.19; speed: 20.372; course: 259.8,20.37,259.8,211222
64019,-7.280531233,112.7823249,time: 13:40:19.19; speed: 19.446; course: 261.7,19.45,261.7,211222
64020,-7.280547667,112.7822832,time: 13:40:20.18; speed: 18.8904; course: 259.6,18.89,259.6,211222
64021,-7.280555733,112.7822363,time: 13:40:21.19; speed: 18.52; course: 263.5,18.52,263.5,211222
64022,-7.280555217,112.7821908,time: 13:40:22.22; speed: 17.2236; course: 261.0,17.22,261,211222
64023,-7.280557117,112.7821492,time: 13:40:23.18; speed: 16.668; course: 264.6,16.67,264.6,211222
64024,-7.280553383,112.7820995,time: 13:40:24.18; speed: 17.408800000000003; course: 255.8,17.41,255.8,211222
64025,-7.2805609,112.7820577,time: 13:40:25.19; speed: 17.594; course: 261.4,17.59,261.4,211222
64026,-7.280566683,112.7820098,time: 13:40:26.19; speed: 17.594; course: 261.5,17.59,261.5,211222
64027,-7.280575717,112.7819652,time: 13:40:27.18; speed: 17.408800000000003; course: 259.2,17.41,259.2,211222
64028,-7.280580767,112.7819193,time: 13:40:28.18; speed: 18.149600000000003; course: 260.3,18.15,260.3,211222
64029,-7.28058385,112.7818755,time: 13:40:29.18; speed: 18.3348; course: 260.3,18.33,260.3,211222
64030,-7.280591217,112.781826,time: 13:40:30.20; speed: 18.8904; course: 260.9,18.89,260.9,211222
64031,-7.280601883,112.781782,time: 13:40:31.19; speed: 18.7052; course: 263.1,18.71,263.1,211222
64032,-7.280606033,112.7817344,time: 13:40:32.19; speed: 18.7052; course: 256.2,18.71,256.2,211222
64033,-7.280613367,112.7816964,time: 13:40:33.19; speed: 16.8532; course: 267.2,16.85,267.2,211222
64034,-7.280620517,112.7816535,time: 13:40:34.19; speed: 17.2236; course: 260.9,17.22,260.9,211222
64035,-7.280627617,112.7816102,time: 13:40:35.19; speed: 17.594; course: 261.9,17.59,261.9,211222
64036,-7.28064015,112.7815622,time: 13:40:36.19; speed: 17.7792; course: 257.4,17.78,257.4,211222
64037,-7.280641983,112.7815182,time: 13:40:37.19; speed: 16.8532; course: 259.7,16.85,259.7,211222
64038,-7.280644667,112.7814855,time: 13:40:38.19; speed: 15.742; course: 262.6,15.74,262.6,211222
64039,-7.2806509,112.7814478,time: 13:40:39.20; speed: 12.778800000000002; course: 259.5,12.78,259.5,211222
64040,-7.280653683,112.7814172,time: 13:40:40.19; speed: 10.000800000000002; course: 261.5,10,261.5,211222
64041,-7.280658867,112.7813987,time: 13:40:41.18; speed: 6.2968; course: 260.9,6.3,260.9,211222
64042,-7.2806588,112.7813891,time: 13:40:42.19; speed: 3.5188; course: 259.4,3.52,259.4,211222
64043,-7.2806646,112.781379,time: 13:40:43.20; speed: 3.3336; course: 258.6,3.33,258.6,211222
64044,-7.280667633,112.7813692,time: 13:40:44.19; speed: 2.778; course: 259.0,2.78,259,211222
64045,-7.280668267,112.7813622,time: 13:40:45.18; speed: 1.6668; course: 259.1,1.67,259.1,211222
64046,-7.280665117,112.7813574,time: 13:40:46.18; speed: 0.0; course: 259.1,0,259.1,211222
64047,-7.280663033,112.7813563,time: 13:40:47.19; speed: 0.0; course: 259.1,0,259.1,211222
64048,-7.28066075,112.7813564,time: 13:40:48.18; speed: 0.0; course: 259.1,0,259.1,211222
64049,-7.2806601,112.7813556,time: 13:40:49.19; speed: 0.926; course: 259.6,0.93,259.6,211222
64050,-7.280659217,112.7813494,time: 13:40:50.19; speed: 2.778; course: 259.6,2.78,259.6,211222
64051,-7.280660033,112.7813388,time: 13:40:51.19; speed: 5.1856; course: 260.4,5.19,260.4,211222
64052,-7.2806628,112.7813252,time: 13:40:52.19; speed: 5.000400000000001; course: 259.0,5,259,211222
64053,-7.28066625,112.7813127,time: 13:40:53.19; speed: 4.4448; course: 254.7,4.44,254.7,211222
64054,-7.280668983,112.781299,time: 13:40:54.18; speed: 6.1116; course: 260.6,6.11,260.6,211222
64055,-7.2806716,112.7812819,time: 13:40:55.18; speed: 7.408; course: 263.0,7.41,263,211222
64056,-7.28067395,112.7812565,time: 13:40:56.19; speed: 12.038; course: 264.1,12.04,264.1,211222
64057,-7.280676133,112.7812228,time: 13:40:57.19; speed: 14.0752; course: 265.6,14.08,265.6,211222
64058,-7.28067835,112.7811849,time: 13:40:58.19; speed: 15.0012; course: 265.5,15,265.5,211222
64059,-7.280680667,112.7811459,time: 13:40:59.20; speed: 15.371600000000003; course: 266.8,15.37,266.8,211222
64100,-7.280683483,112.7811062,time: 13:41:00.18; speed: 15.742; course: 263.9,15.74,263.9,211222
64101,-7.280687683,112.7810681,time: 13:41:01.19; speed: 14.816; course: 262.1,14.82,262.1,211222
64102,-7.28069295,112.7810335,time: 13:41:02.19; speed: 13.7048; course: 257.7,13.7,257.7,211222
64103,-7.28070285,112.7809999,time: 13:41:03.18; speed: 14.4456; course: 252.2,14.45,252.2,211222
64104,-7.280716517,112.7809705,time: 13:41:04.19; speed: 11.852800000000002; course: 242.5,11.85,242.5,211222
64105,-7.280738483,112.7809496,time: 13:41:05.20; speed: 13.7048; course: 226.7,13.7,226.7,211222
64106,-7.2807701,112.7809355,time: 13:41:06.19; speed: 13.89; course: 207.8,13.89,207.8,211222
64107,-7.280804983,112.7809314,time: 13:41:07.21; speed: 13.3344; course: 191.8,13.33,191.8,211222
64108,-7.280841567,112.7809334,time: 13:41:08.19; speed: 13.89; course: 183.2,13.89,183.2,211222
64109,-7.280880317,112.7809375,time: 13:41:09.18; speed: 14.816; course: 179.0,14.82,179,211222
64110,-7.2809218,112.7809427,time: 13:41:10.18; speed: 16.1124; course: 177.8,16.11,177.8,211222
64111,-7.2809807,112.7809588,time: 13:41:11.19; speed: 18.149600000000003; course: 178.3,18.15,178.3,211222
64112,-7.28103135,112.7809635,time: 13:41:12.19; speed: 19.6312; course: 176.3,19.63,176.3,211222
64113,-7.28108125,112.7809641,time: 13:41:13.20; speed: 20.5572; course: 177.1,20.56,177.1,211222
64114,-7.281134133,112.7809652,time: 13:41:14.19; speed: 21.6684; course: 179.1,21.67,179.1,211222
64115,-7.281189933,112.7809692,time: 13:41:15.18; speed: 23.150000000000002; course: 178.5,23.15,178.5,211222
64116,-7.281251967,112.7809705,time: 13:41:16.19; speed: 23.705600000000004; course: 179.9,23.71,179.9,211222
64117,-7.281319583,112.780969,time: 13:41:17.19; speed: 24.4464; course: 180.5,24.45,180.5,211222
64118,-7.281382833,112.7809666,time: 13:41:18.21; speed: 24.8168; course: 181.5,24.82,181.5,211222
64119,-7.28144505,112.7809633,time: 13:41:19.19; speed: 24.631600000000002; course: 181.4,24.63,181.4,211222
64120,-7.281507467,112.7809615,time: 13:41:20.19; speed: 24.2612; course: 182.7,24.26,182.7,211222
64121,-7.281578317,112.7809604,time: 13:41:21.19; speed: 25.742800000000003; course: 181.6,25.74,181.6,211222
64122,-7.2816433,112.7809585,time: 13:41:22.19; speed: 25.742800000000003; course: 181.2,25.74,181.2,211222
64123,-7.281709983,112.7809559,time: 13:41:23.19; speed: 26.483600000000003; course: 181.5,26.48,181.5,211222
64124,-7.281771233,112.7809556,time: 13:41:24.19; speed: 26.6688; course: 179.3,26.67,179.3,211222
64125,-7.281846783,112.7809599,time: 13:41:25.18; speed: 26.854000000000003; course: 178.8,26.85,178.8,211222
64126,-7.28191405,112.7809573,time: 13:41:26.19; speed: 27.2244; course: 182.1,27.22,182.1,211222
64127,-7.2819832,112.7809632,time: 13:41:27.19; speed: 29.2616; course: 179.6,29.26,179.6,211222
64128,-7.28205385,112.7809663,time: 13:41:28.19; speed: 29.2616; course: 179.5,29.26,179.5,211222
64129,-7.282129767,112.780965,time: 13:41:29.21; speed: 30.0024; course: 179.4,30,179.4,211222
64130,-7.28220685,112.7809637,time: 13:41:30.19; speed: 30.743200000000005; course: 179.6,30.74,179.6,211222
64131,-7.282284667,112.7809678,time: 13:41:31.19; speed: 31.484; course: 177.8,31.48,177.8,211222
64132,-7.282367417,112.7809681,time: 13:41:32.19; speed: 31.669200000000004; course: 178.6,31.67,178.6,211222
64133,-7.282452433,112.7809682,time: 13:41:33.19; speed: 32.410000000000004; course: 178.4,32.41,178.4,211222
64134,-7.282532967,112.7809701,time: 13:41:34.18; speed: 32.0396; course: 179.3,32.04,179.3,211222
64135,-7.28261375,112.7809691,time: 13:41:35.18; speed: 31.2988; course: 179.8,31.3,179.8,211222
64136,-7.282689867,112.7809698,time: 13:41:36.19; speed: 30.9284; course: 179.4,30.93,179.4,211222
64137,-7.282768,112.7809737,time: 13:41:37.19; speed: 30.9284; course: 178.4,30.93,178.4,211222
64138,-7.282846417,112.7809772,time: 13:41:38.19; speed: 31.1136; course: 178.4,31.11,178.4,211222
64139,-7.2829287,112.7809806,time: 13:41:39.19; speed: 31.2988; course: 178.6,31.3,178.6,211222
64140,-7.283006067,112.7809802,time: 13:41:40.19; speed: 31.2988; course: 178.9,31.3,178.9,211222
64141,-7.2830901,112.7809761,time: 13:41:41.19; speed: 32.0396; course: 179.1,32.04,179.1,211222
64142,-7.283170767,112.7809785,time: 13:41:42.19; speed: 32.2248; course: 178.5,32.22,178.5,211222
64143,-7.283256367,112.7809799,time: 13:41:43.21; speed: 32.410000000000004; course: 177.3,32.41,177.3,211222
64144,-7.283339317,112.7809868,time: 13:41:44.19; speed: 32.7804; course: 179.2,32.78,179.2,211222
64145,-7.283417,112.7809929,time: 13:41:45.19; speed: 32.595200000000006; course: 176.3,32.6,176.3,211222
64146,-7.283496683,112.7809939,time: 13:41:46.19; speed: 32.7804; course: 179.4,32.78,179.4,211222
64147,-7.28357835,112.7809976,time: 13:41:47.18; speed: 32.7804; course: 175.2,32.78,175.2,211222
64148,-7.283660117,112.7809991,time: 13:41:48.19; speed: 33.336; course: 179.7,33.34,179.7,211222
64149,-7.2837455,112.7810034,time: 13:41:49.19; speed: 33.1508; course: 179.1,33.15,179.1,211222
64150,-7.283826,112.7810036,time: 13:41:50.19; speed: 32.9656; course: 180.7,32.97,180.7,211222
64151,-7.283912833,112.7810014,time: 13:41:51.19; speed: 32.7804; course: 179.1,32.78,179.1,211222
64152,-7.283998483,112.7810034,time: 13:41:52.20; speed: 32.7804; course: 179.3,32.78,179.3,211222
64153,-7.284074833,112.7810049,time: 13:41:53.19; speed: 32.410000000000004; course: 178.7,32.41,178.7,211222
64154,-7.28416055,112.7810078,time: 13:41:54.20; speed: 32.7804; course: 179.5,32.78,179.5,211222
64155,-7.2842431,112.7810082,time: 13:41:55.19; speed: 32.410000000000004; course: 178.9,32.41,178.9,211222
64156,-7.284326783,112.7810073,time: 13:41:56.19; speed: 32.410000000000004; course: 179.9,32.41,179.9,211222
64157,-7.284405933,112.7810116,time: 13:41:57.19; speed: 32.0396; course: 179.5,32.04,179.5,211222
64158,-7.284487333,112.7810148,time: 13:41:58.19; speed: 31.669200000000004; course: 178.0,31.67,178,211222
64159,-7.2845689,112.781017,time: 13:41:59.21; speed: 31.854400000000002; course: 179.8,31.85,179.8,211222
64200,-7.284650583,112.7810205,time: 13:42:00.19; speed: 31.669200000000004; course: 178.6,31.67,178.6,211222
64201,-7.284727483,112.7810184,time: 13:42:01.20; speed: 31.2988; course: 178.8,31.3,178.8,211222
64202,-7.284806167,112.7810205,time: 13:42:02.19; speed: 31.1136; course: 178.9,31.11,178.9,211222
64203,-7.2848831,112.7810243,time: 13:42:03.19; speed: 30.743200000000005; course: 178.7,30.74,178.7,211222
64204,-7.284955917,112.7810259,time: 13:42:04.19; speed: 30.558; course: 178.5,30.56,178.5,211222
64205,-7.2850301,112.7810281,time: 13:42:05.19; speed: 30.372799999999998; course: 178.2,30.37,178.2,211222
